PVSYST 7.2.12;;;;;;
;File;File date;Description;;;
Projet;SE60_Ombrière Couloisy_Project.PRJ;18/03/22 10h17;SE60_Ombrière Couloisy;;;
Site géographique;Couloisy_PVGIS_SARAH_2005 à 2016.SIT;18/03/22 10h17;Couloisy;France;Europe;
Données météo;Couloisy_PVGIS_SARAH_SYN.MET;18/03/22 10h10;Couloisy;PVGIS-SARAH averages 01/01/05 to 31/12/16;Synthétique;
Variante de simulation;SE60_Ombrière Couloisy_Project.VC0;18/03/22 10h32;Nouvelle variante de simulation;;;
Simulation date;;18/03/22 10h45;;;;
;;;;;;
Simulation:;Valeurs horaires; du 01/01/90; au 31/12/90 ;;;
;;;;;;
date;GlobInc;GlobEff;EArray;E_Grid;PR;
    ;W/m²;W/m²;kW;kW;ratio;
;;;;;;
20/01/1990 14:00;137,72;130,39;6,7987;6,5586;0,8722;0
20/01/1990 15:00;13,357;12,883;0,5879;0,4245;0,582;0
20/01/1990 16:00;0;0;0;-0,005;1;0
20/01/1990 17:00;0;0;0;-0,005;1;0
20/01/1990 18:00;0;0;0;-0,005;1;0
20/01/1990 19:00;0;0;0;-0,005;1;0
20/01/1990 20:00;0;0;0;-0,005;1;0
20/01/1990 21:00;0;0;0;-0,005;1;0
20/01/1990 22:00;0;0;0;-0,005;1;0
20/01/1990 23:00;0;0;0;-0,005;1;0
21/01/1990 00:00;0;0;0;-0,005;1;0
21/01/1990 01:00;0;0;0;-0,005;1;0
21/01/1990 02:00;0;0;0;-0,005;1;0
21/01/1990 03:00;0;0;0;-0,005;1;0
21/01/1990 04:00;0;0;0;-0,005;1;0
21/01/1990 05:00;0;0;0;-0,005;1;0
21/01/1990 06:00;0;0;0;-0,005;1;0
21/01/1990 07:00;0;0;0;-0,005;1;0
21/01/1990 08:00;0;0;0;-0,005;1;0
21/01/1990 09:00;57,897;49,553;2,5168;2,3367;0,7392;0
21/01/1990 10:00;146,59;132,78;6,9416;6,6986;0,8369;0
21/01/1990 11:00;240,91;223,39;11,675;11,318;0,8605;0
21/01/1990 12:00;282,09;266,35;13,84;13,421;0,8713;0
21/01/1990 13:00;251,04;238,16;12,341;11,965;0,8729;0
21/01/1990 14:00;200,22;188,39;9,7411;9,4378;0,8633;0
21/01/1990 15:00;122,25;112,77;5,7828;5,5634;0,8335;0
21/01/1990 16:00;48,565;43,69;2,1624;1,9855;0,7488;0
21/01/1990 17:00;0;0;0;-0,005;1;0
21/01/1990 18:00;0;0;0;-0,005;1;0
21/01/1990 19:00;0;0;0;-0,005;1;0
21/01/1990 20:00;0;0;0;-0,005;1;0
21/01/1990 21:00;0;0;0;-0,005;1;0
21/01/1990 22:00;0;0;0;-0,005;1;0
21/01/1990 23:00;0;0;0;-0,005;1;0
22/01/1990 00:00;0;0;0;-0,005;1;0
22/01/1990 01:00;0;0;0;-0,005;1;0
22/01/1990 02:00;0;0;0;-0,005;1;0
22/01/1990 03:00;0;0;0;-0,005;1;0
22/01/1990 04:00;0;0;0;-0,005;1;0
22/01/1990 05:00;0;0;0;-0,005;1;0
22/01/1990 06:00;0;0;0;-0,005;1;0
22/01/1990 07:00;0;0;0;-0,005;1;0
22/01/1990 08:00;0;0;0;-0,005;1;0
22/01/1990 09:00;32,729;31,157;1,5245;1,3533;0,7573;0
22/01/1990 10:00;47,025;44,997;2,2462;2,0685;0,8056;0
22/01/1990 11:00;28,356;27,171;1,3146;1,1452;0,7397;0
22/01/1990 12:00;126,24;120,51;6,2321;6,0037;0,871;0
22/01/1990 13:00;197,71;188,08;9,7662;9,4623;0,8765;0
22/01/1990 14:00;157,28;148,85;7,6894;7,4308;0,8653;0
22/01/1990 15:00;71,18;67,752;3,4174;3,2288;0,8308;0
22/01/1990 16:00;46,482;42,155;2,0802;1,904;0,7502;0
22/01/1990 17:00;0;0;0;-0,005;1;0
22/01/1990 18:00;0;0;0;-0,005;1;0
22/01/1990 19:00;0;0;0;-0,005;1;0
22/01/1990 20:00;0;0;0;-0,005;1;0
22/01/1990 21:00;0;0;0;-0,005;1;0
22/01/1990 22:00;0;0;0;-0,005;1;0
22/01/1990 23:00;0;0;0;-0,005;1;0
23/01/1990 00:00;0;0;0;-0,005;1;0
23/01/1990 01:00;0;0;0;-0,005;1;0
23/01/1990 02:00;0;0;0;-0,005;1;0
23/01/1990 03:00;0;0;0;-0,005;1;0
23/01/1990 04:00;0;0;0;-0,005;1;0
23/01/1990 05:00;0;0;0;-0,005;1;0
23/01/1990 06:00;0;0;0;-0,005;1;0
23/01/1990 07:00;0;0;0;-0,005;1;0
23/01/1990 08:00;0;0;0;-0,005;1;0
23/01/1990 09:00;7,8429;7,7233;0,3317;0,1703;0,3978;0
23/01/1990 10:00;16,609;16,011;0,7544;0,5897;0,6502;0
23/01/1990 11:00;24,311;23,299;1,1352;0,9672;0,7287;0
23/01/1990 12:00;27,953;26,744;1,3168;1,1473;0,7517;0
23/01/1990 13:00;29,416;28,14;1,3921;1,222;0,7608;0
23/01/1990 14:00;24,923;23,874;1,1663;0,9981;0,7335;0
23/01/1990 15:00;16,403;15,796;0,7446;0,5799;0,6475;0
23/01/1990 16:00;7,1022;6,995;0,2959;-0,005;1;0
23/01/1990 17:00;0;0;0;-0,005;1;0
23/01/1990 18:00;0;0;0;-0,005;1;0
23/01/1990 19:00;0;0;0;-0,005;1;0
23/01/1990 20:00;0;0;0;-0,005;1;0
23/01/1990 21:00;0;0;0;-0,005;1;0
23/01/1990 22:00;0;0;0;-0,005;1;0
23/01/1990 23:00;0;0;0;-0,005;1;0
24/01/1990 00:00;0;0;0;-0,005;1;0
24/01/1990 01:00;0;0;0;-0,005;1;0
24/01/1990 02:00;0;0;0;-0,005;1;0
24/01/1990 03:00;0;0;0;-0,005;1;0
24/01/1990 04:00;0;0;0;-0,005;1;0
24/01/1990 05:00;0;0;0;-0,005;1;0
24/01/1990 06:00;0;0;0;-0,005;1;0
24/01/1990 07:00;0;0;0;-0,005;1;0
24/01/1990 08:00;0;0;0;-0,005;1;0
24/01/1990 09:00;28,904;27,694;1,3927;1,2226;0,7747;0
24/01/1990 10:00;62,318;59,439;3,1144;2,9287;0,8607;0
24/01/1990 11:00;84,036;80,246;4,2503;4,0534;0,8834;0
24/01/1990 12:00;77,988;74,542;3,9359;3,7422;0,8788;0
24/01/1990 13:00;74,142;70,87;3,7348;3,5431;0,8752;0
24/01/1990 14:00;67,08;64,118;3,365;3,1769;0,8674;0
24/01/1990 15:00;44,025;42,149;2,1693;1,9924;0,8289;0
24/01/1990 16:00;22,685;21,883;1,0799;0,9124;0,7367;0
24/01/1990 17:00;0;0;0;-0,005;1;0
24/01/1990 18:00;0;0;0;-0,005;1;0
24/01/1990 19:00;0;0;0;-0,005;1;0
24/01/1990 20:00;0;0;0;-0,005;1;0
24/01/1990 21:00;0;0;0;-0,005;1;0
24/01/1990 22:00;0;0;0;-0,005;1;0
24/01/1990 23:00;0;0;0;-0,005;1;0
25/01/1990 00:00;0;0;0;-0,005;1;0
25/01/1990 01:00;0;0;0;-0,005;1;0
25/01/1990 02:00;0;0;0;-0,005;1;0
25/01/1990 03:00;0;0;0;-0,005;1;0
25/01/1990 04:00;0;0;0;-0,005;1;0
25/01/1990 05:00;0;0;0;-0,005;1;0
25/01/1990 06:00;0;0;0;-0,005;1;0
25/01/1990 07:00;0;0;0;-0,005;1;0
25/01/1990 08:00;0;0;0;-0,005;1;0
25/01/1990 09:00;82,386;65,358;3,4482;3,2593;0,7246;0
25/01/1990 10:00;183,69;163,35;8,7729;8,491;0,8466;0
25/01/1990 11:00;263,65;245,8;13,139;12,74;0,885;0
25/01/1990 12:00;299,44;283,92;15,078;14,624;0,8945;0
25/01/1990 13:00;304,52;289,1;15,293;14,832;0,892;0
25/01/1990 14:00;241,03;226,52;11,981;11,616;0,8826;0
25/01/1990 15:00;160,78;147,81;7,7932;7,5323;0,858;0
25/01/1990 16:00;65,467;57,686;2,9625;2,7783;0,7772;0
25/01/1990 17:00;0;0;0;-0,005;1;0
25/01/1990 18:00;0;0;0;-0,005;1;0
25/01/1990 19:00;0;0;0;-0,005;1;0
25/01/1990 20:00;0;0;0;-0,005;1;0
25/01/1990 21:00;0;0;0;-0,005;1;0
25/01/1990 22:00;0;0;0;-0,005;1;0
25/01/1990 23:00;0;0;0;-0,005;1;0
26/01/1990 00:00;0;0;0;-0,005;1;0
26/01/1990 01:00;0;0;0;-0,005;1;0
26/01/1990 02:00;0;0;0;-0,005;1;0
26/01/1990 03:00;0;0;0;-0,005;1;0
26/01/1990 04:00;0;0;0;-0,005;1;0
26/01/1990 05:00;0;0;0;-0,005;1;0
26/01/1990 06:00;0;0;0;-0,005;1;0
26/01/1990 07:00;0;0;0;-0,005;1;0
26/01/1990 08:00;0;0;0;-0,005;1;0
26/01/1990 09:00;91,9;70,581;3,6323;3,4416;0,6859;0
26/01/1990 10:00;182,39;162,17;8,478;8,2024;0,8237;0
26/01/1990 11:00;278,48;259,43;13,49;13,081;0,8603;0
26/01/1990 12:00;328,83;311,9;16,082;15,594;0,8685;0
26/01/1990 13:00;287,97;273,91;14,095;13,669;0,8694;0
26/01/1990 14:00;188,48;178,34;9,1648;8,8743;0,8623;0
26/01/1990 15:00;182,12;165,76;8,5134;8,2371;0,8284;0
26/01/1990 16:00;87,55;73,43;3,6988;3,5074;0,7337;0
26/01/1990 17:00;0;0;0;-0,005;1;0
26/01/1990 18:00;0;0;0;-0,005;1;0
26/01/1990 19:00;0;0;0;-0,005;1;0
26/01/1990 20:00;0;0;0;-0,005;1;0
26/01/1990 21:00;0;0;0;-0,005;1;0
26/01/1990 22:00;0;0;0;-0,005;1;0
26/01/1990 23:00;0;0;0;-0,005;1;0
27/01/1990 00:00;0;0;0;-0,005;1;0
27/01/1990 01:00;0;0;0;-0,005;1;0
27/01/1990 02:00;0;0;0;-0,005;1;0
27/01/1990 03:00;0;0;0;-0,005;1;0
27/01/1990 04:00;0;0;0;-0,005;1;0
27/01/1990 05:00;0;0;0;-0,005;1;0
27/01/1990 06:00;0;0;0;-0,005;1;0
27/01/1990 07:00;0;0;0;-0,005;1;0
27/01/1990 08:00;0;0;0;-0,005;1;0
27/01/1990 09:00;103,76;78,785;4,094;3,8987;0,6881;0
27/01/1990 10:00;225,67;198,24;10,444;10,124;0,8216;0
27/01/1990 11:00;318,7;296,44;15,503;15,035;0,864;0
27/01/1990 12:00;381,5;361,87;18,752;18,169;0,8723;0
27/01/1990 13:00;386,53;367,33;18,958;18,369;0,8704;0
27/01/1990 14:00;333,88;312,82;16,177;15,686;0,8604;0
27/01/1990 15:00;230,09;206,55;10,713;10,385;0,8266;0
27/01/1990 16:00;121,62;97,48;5,0001;4,7954;0,7221;0
27/01/1990 17:00;0;0;0;-0,005;1;0
27/01/1990 18:00;0;0;0;-0,005;1;0
27/01/1990 19:00;0;0;0;-0,005;1;0
27/01/1990 20:00;0;0;0;-0,005;1;0
27/01/1990 21:00;0;0;0;-0,005;1;0
27/01/1990 22:00;0;0;0;-0,005;1;0
27/01/1990 23:00;0;0;0;-0,005;1;0
28/01/1990 00:00;0;0;0;-0,005;1;0
28/01/1990 01:00;0;0;0;-0,005;1;0
28/01/1990 02:00;0;0;0;-0,005;1;0
28/01/1990 03:00;0;0;0;-0,005;1;0
28/01/1990 04:00;0;0;0;-0,005;1;0
28/01/1990 05:00;0;0;0;-0,005;1;0
28/01/1990 06:00;0;0;0;-0,005;1;0
28/01/1990 07:00;0;0;0;-0,005;1;0
28/01/1990 08:00;0;0;0;-0,005;1;0
28/01/1990 09:00;15,046;14,656;0,6899;0,5257;0,6399;0
28/01/1990 10:00;28,697;27,566;1,3678;1,1979;0,7645;0
28/01/1990 11:00;42,368;40,546;2,0579;1,8819;0,8135;0
28/01/1990 12:00;48,129;46,018;2,3497;2,1711;0,8262;0
28/01/1990 13:00;279,55;266,43;14,143;13,716;0,8986;0
28/01/1990 14:00;254,56;240,22;12,712;12,325;0,8868;0
28/01/1990 15:00;185,57;169,75;8,9517;8,6659;0,8553;0
28/01/1990 16:00;97,119;80,707;4,1796;3,9834;0,7512;0
28/01/1990 17:00;0;0;0;-0,005;1;0
28/01/1990 18:00;0;0;0;-0,005;1;0
28/01/1990 19:00;0;0;0;-0,005;1;0
28/01/1990 20:00;0;0;0;-0,005;1;0
28/01/1990 21:00;0;0;0;-0,005;1;0
28/01/1990 22:00;0;0;0;-0,005;1;0
28/01/1990 23:00;0;0;0;-0,005;1;0
29/01/1990 00:00;0;0;0;-0,005;1;0
29/01/1990 01:00;0;0;0;-0,005;1;0
29/01/1990 02:00;0;0;0;-0,005;1;0
29/01/1990 03:00;0;0;0;-0,005;1;0
29/01/1990 04:00;0;0;0;-0,005;1;0
29/01/1990 05:00;0;0;0;-0,005;1;0
29/01/1990 06:00;0;0;0;-0,005;1;0
29/01/1990 07:00;0;0;0;-0,005;1;0
29/01/1990 08:00;0;0;0;-0,005;1;0
29/01/1990 09:00;68,55;59,995;3,1056;2,92;0,7802;0
29/01/1990 10:00;157,55;144,33;7,6297;7,3723;0,857;0
29/01/1990 11:00;316,48;296,22;15,571;15,101;0,8739;0
29/01/1990 12:00;378,52;360,14;18,73;18,148;0,8781;0
29/01/1990 13:00;259,24;247,35;12,9;12,508;0,8837;0
29/01/1990 14:00;264,42;249,61;12,999;12,604;0,873;0
29/01/1990 15:00;181,96;167,01;8,6852;8,4052;0,846;0
29/01/1990 16:00;60,639;55,359;2,7917;2,609;0,788;0
29/01/1990 17:00;0;0;0;-0,005;1;0
29/01/1990 18:00;0;0;0;-0,005;1;0
29/01/1990 19:00;0;0;0;-0,005;1;0
29/01/1990 20:00;0;0;0;-0,005;1;0
29/01/1990 21:00;0;0;0;-0,005;1;0
29/01/1990 22:00;0;0;0;-0,005;1;0
29/01/1990 23:00;0;0;0;-0,005;1;0
30/01/1990 00:00;0;0;0;-0,005;1;0
30/01/1990 01:00;0;0;0;-0,005;1;0
30/01/1990 02:00;0;0;0;-0,005;1;0
30/01/1990 03:00;0;0;0;-0,005;1;0
30/01/1990 04:00;0;0;0;-0,005;1;0
30/01/1990 05:00;0;0;0;-0,005;1;0
30/01/1990 06:00;0;0;0;-0,005;1;0
30/01/1990 07:00;0;0;0;-0,005;1;0
30/01/1990 08:00;0;0;0;-0,005;1;0
30/01/1990 09:00;74,161;64,813;3,3404;3,1525;0,7785;0
30/01/1990 10:00;143,08;132,29;6,9374;6,6944;0,8569;0
30/01/1990 11:00;209,89;198,46;10,418;10,099;0,8812;0
30/01/1990 12:00;231,6;221,02;11,564;11,211;0,8866;0
30/01/1990 13:00;251,75;240,39;12,541;12,16;0,8846;0
30/01/1990 14:00;209,64;198,97;10,363;10,045;0,8776;0
30/01/1990 15:00;157,5;146,53;7,6034;7,3465;0,8543;0
30/01/1990 16:00;56,981;52,738;2,6507;2,4693;0,7937;0
30/01/1990 17:00;0;0;0;-0,005;1;0
30/01/1990 18:00;0;0;0;-0,005;1;0
30/01/1990 19:00;0;0;0;-0,005;1;0
30/01/1990 20:00;0;0;0;-0,005;1;0
30/01/1990 21:00;0;0;0;-0,005;1;0
30/01/1990 22:00;0;0;0;-0,005;1;0
30/01/1990 23:00;0;0;0;-0,005;1;0
31/01/1990 00:00;0;0;0;-0,005;1;0
31/01/1990 01:00;0;0;0;-0,005;1;0
31/01/1990 02:00;0;0;0;-0,005;1;0
31/01/1990 03:00;0;0;0;-0,005;1;0
31/01/1990 04:00;0;0;0;-0,005;1;0
31/01/1990 05:00;0;0;0;-0,005;1;0
31/01/1990 06:00;0;0;0;-0,005;1;0
31/01/1990 07:00;0;0;0;-0,005;1;0
31/01/1990 08:00;0;0;0;-0,005;1;0
31/01/1990 09:00;123,33;95,936;4,9597;4,7555;0,7062;0
31/01/1990 10:00;254,46;226,93;11,819;11,459;0,8248;0
31/01/1990 11:00;240,9;227,46;11,798;11,438;0,8696;0
31/01/1990 12:00;314,38;299,87;15,463;14,996;0,8736;0
31/01/1990 13:00;295,26;282,04;14,516;14,078;0,8733;0
31/01/1990 14:00;327,25;309,14;15,927;15,444;0,8644;0
31/01/1990 15:00;246,68;225,6;11,646;11,291;0,8383;0
31/01/1990 16:00;54,098;50,785;2,5099;2,3299;0,7888;0
31/01/1990 17:00;0;0;0;-0,005;1;0
31/01/1990 18:00;0;0;0;-0,005;1;0
31/01/1990 19:00;0;0;0;-0,005;1;0
31/01/1990 20:00;0;0;0;-0,005;1;0
31/01/1990 21:00;0;0;0;-0,005;1;0
31/01/1990 22:00;0;0;0;-0,005;1;0
31/01/1990 23:00;0;0;0;-0,005;1;0
01/02/1990 00:00;0;0;0;-0,005;1;0
01/02/1990 01:00;0;0;0;-0,005;1;0
01/02/1990 02:00;0;0;0;-0,005;1;0
01/02/1990 03:00;0;0;0;-0,005;1;0
01/02/1990 04:00;0;0;0;-0,005;1;0
01/02/1990 05:00;0;0;0;-0,005;1;0
01/02/1990 06:00;0;0;0;-0,005;1;0
01/02/1990 07:00;0;0;0;-0,005;1;0
01/02/1990 08:00;0;0;0;-0,005;1;0
01/02/1990 09:00;12,973;12,548;0,5636;0,4004;0,5652;0
01/02/1990 10:00;25,56;24,494;1,1704;1,0022;0,7181;0
01/02/1990 11:00;34,891;33,367;1,6289;1,4567;0,7647;0
01/02/1990 12:00;40,342;38,565;1,8994;1,7248;0,7831;0
01/02/1990 13:00;41,342;39,52;1,9493;1,7743;0,786;0
01/02/1990 14:00;36,243;34,656;1,6962;1,5235;0,7699;0
01/02/1990 15:00;26,401;25,279;1,2114;1,0428;0,7234;0
01/02/1990 16:00;12,755;12,322;0,5527;0,3895;0,5593;0
01/02/1990 17:00;0;0;0;-0,005;1;0
01/02/1990 18:00;0;0;0;-0,005;1;0
01/02/1990 19:00;0;0;0;-0,005;1;0
01/02/1990 20:00;0;0;0;-0,005;1;0
01/02/1990 21:00;0;0;0;-0,005;1;0
01/02/1990 22:00;0;0;0;-0,005;1;0
01/02/1990 23:00;0;0;0;-0,005;1;0
02/02/1990 00:00;0;0;0;-0,005;1;0
02/02/1990 01:00;0;0;0;-0,005;1;0
02/02/1990 02:00;0;0;0;-0,005;1;0
02/02/1990 03:00;0;0;0;-0,005;1;0
02/02/1990 04:00;0;0;0;-0,005;1;0
02/02/1990 05:00;0;0;0;-0,005;1;0
02/02/1990 06:00;0;0;0;-0,005;1;0
02/02/1990 07:00;0;0;0;-0,005;1;0
02/02/1990 08:00;0;0;0;-0,005;1;0
02/02/1990 09:00;44,943;42,437;2,1285;1,9519;0,7954;0
02/02/1990 10:00;103,61;98,135;5,0893;4,8837;0,8633;0
02/02/1990 11:00;143,35;136,64;7,133;6,886;0,8798;0
02/02/1990 12:00;146,04;139,59;7,2816;7,0315;0,8818;0
02/02/1990 13:00;157,44;150,53;7,8559;7,5937;0,8834;0
02/02/1990 14:00;146,76;140,04;7,2954;7,045;0,8792;0
02/02/1990 15:00;80,513;76,686;3,927;3,7334;0,8493;0
02/02/1990 16:00;35,431;33,737;1,6607;1,4882;0,7693;0
02/02/1990 17:00;0;0;0;-0,005;1;0
02/02/1990 18:00;0;0;0;-0,005;1;0
02/02/1990 19:00;0;0;0;-0,005;1;0
02/02/1990 20:00;0;0;0;-0,005;1;0
02/02/1990 21:00;0;0;0;-0,005;1;0
02/02/1990 22:00;0;0;0;-0,005;1;0
02/02/1990 23:00;0;0;0;-0,005;1;0
03/02/1990 00:00;0;0;0;-0,005;1;0
03/02/1990 01:00;0;0;0;-0,005;1;0
03/02/1990 02:00;0;0;0;-0,005;1;0
03/02/1990 03:00;0;0;0;-0,005;1;0
03/02/1990 04:00;0;0;0;-0,005;1;0
03/02/1990 05:00;0;0;0;-0,005;1;0
03/02/1990 06:00;0;0;0;-0,005;1;0
03/02/1990 07:00;0;0;0;-0,005;1;0
03/02/1990 08:00;0;0;0;-0,005;1;0
03/02/1990 09:00;12,478;12,066;0,5503;0,3872;0,5683;0
03/02/1990 10:00;24,665;23,635;1,1481;0,98;0,7277;0
03/02/1990 11:00;37,066;35,446;1,769;1,5956;0,7884;0
03/02/1990 12:00;43,438;41,523;2,0908;1,9146;0,8073;0
03/02/1990 13:00;39,74;37,986;1,9027;1,7281;0,7964;0
03/02/1990 14:00;35,039;33,503;1,666;1,4935;0,7806;0
03/02/1990 15:00;24,799;23,749;1,1529;0,9848;0,7273;0
03/02/1990 16:00;13,458;12,988;0,5967;0,4332;0,5896;0
03/02/1990 17:00;0;0;0;-0,005;1;0
03/02/1990 18:00;0;0;0;-0,005;1;0
03/02/1990 19:00;0;0;0;-0,005;1;0
03/02/1990 20:00;0;0;0;-0,005;1;0
03/02/1990 21:00;0;0;0;-0,005;1;0
03/02/1990 22:00;0;0;0;-0,005;1;0
03/02/1990 23:00;0;0;0;-0,005;1;0
04/02/1990 00:00;0;0;0;-0,005;1;0
04/02/1990 01:00;0;0;0;-0,005;1;0
04/02/1990 02:00;0;0;0;-0,005;1;0
04/02/1990 03:00;0;0;0;-0,005;1;0
04/02/1990 04:00;0;0;0;-0,005;1;0
04/02/1990 05:00;0;0;0;-0,005;1;0
04/02/1990 06:00;0;0;0;-0,005;1;0
04/02/1990 07:00;0;0;0;-0,005;1;0
04/02/1990 08:00;0;0;0;-0,005;1;0
04/02/1990 09:00;38,254;36,357;1,8648;1,6906;0,8094;0
04/02/1990 10:00;80,292;76,419;4,0573;3,8624;0,881;0
04/02/1990 11:00;130,98;124,99;6,7294;6,4908;0,9076;0
04/02/1990 12:00;143,02;136,74;7,374;7,122;0,912;0
04/02/1990 13:00;147,11;140,68;7,59;7,3334;0,913;0
04/02/1990 14:00;136,37;130,23;7,0164;6,7718;0,9095;0
04/02/1990 15:00;113,84;108,09;5,7994;5,5797;0,8977;0
04/02/1990 16:00;64,233;60,303;3,1725;2,9862;0,8515;0
04/02/1990 17:00;0;0;0;-0,005;1;0
04/02/1990 18:00;0;0;0;-0,005;1;0
04/02/1990 19:00;0;0;0;-0,005;1;0
04/02/1990 20:00;0;0;0;-0,005;1;0
04/02/1990 21:00;0;0;0;-0,005;1;0
04/02/1990 22:00;0;0;0;-0,005;1;0
04/02/1990 23:00;0;0;0;-0,005;1;0
05/02/1990 00:00;0;0;0;-0,005;1;0
05/02/1990 01:00;0;0;0;-0,005;1;0
05/02/1990 02:00;0;0;0;-0,005;1;0
05/02/1990 03:00;0;0;0;-0,005;1;0
05/02/1990 04:00;0;0;0;-0,005;1;0
05/02/1990 05:00;0;0;0;-0,005;1;0
05/02/1990 06:00;0;0;0;-0,005;1;0
05/02/1990 07:00;0;0;0;-0,005;1;0
05/02/1990 08:00;0;0;0;-0,005;1;0
05/02/1990 09:00;147,03;115,82;6,1736;5,9464;0,7407;0
05/02/1990 10:00;270,37;242,81;12,952;12,558;0,8507;0
05/02/1990 11:00;393,8;371,71;19,545;18,934;0,8806;0
05/02/1990 12:00;380,04;364,14;19,067;18,473;0,8903;0
05/02/1990 13:00;359,99;345,4;18,057;17,499;0,8903;0
05/02/1990 14:00;346,18;329,19;17,195;16,668;0,8819;0
05/02/1990 15:00;213,73;198,41;10,402;10,083;0,864;0
05/02/1990 16:00;89,072;79,995;4,1226;3,927;0,8075;0
05/02/1990 17:00;0;0;0;-0,005;1;0
05/02/1990 18:00;0;0;0;-0,005;1;0
05/02/1990 19:00;0;0;0;-0,005;1;0
05/02/1990 20:00;0;0;0;-0,005;1;0
05/02/1990 21:00;0;0;0;-0,005;1;0
05/02/1990 22:00;0;0;0;-0,005;1;0
05/02/1990 23:00;0;0;0;-0,005;1;0
06/02/1990 00:00;0;0;0;-0,005;1;0
06/02/1990 01:00;0;0;0;-0,005;1;0
06/02/1990 02:00;0;0;0;-0,005;1;0
06/02/1990 03:00;0;0;0;-0,005;1;0
06/02/1990 04:00;0;0;0;-0,005;1;0
06/02/1990 05:00;0;0;0;-0,005;1;0
06/02/1990 06:00;0;0;0;-0,005;1;0
06/02/1990 07:00;0;0;0;-0,005;1;0
06/02/1990 08:00;0;0;0;-0,005;1;0
06/02/1990 09:00;90,889;80,283;4,2342;4,0375;0,8136;0
06/02/1990 10:00;161,2;150,11;8,0239;7,7581;0,8814;0
06/02/1990 11:00;239,74;227,84;12,186;11,815;0,9026;0
06/02/1990 12:00;292,33;280,03;14,923;14,473;0,9068;0
06/02/1990 13:00;330,32;316,98;16,828;16,314;0,9046;0
06/02/1990 14:00;226,05;215,61;11,47;11,119;0,9009;0
06/02/1990 15:00;158,34;149,17;7,9111;7,6477;0,8846;0
06/02/1990 16:00;61,765;58,279;3,0073;2,8226;0,837;0
06/02/1990 17:00;0;0;0;-0,005;1;0
06/02/1990 18:00;0;0;0;-0,005;1;0
06/02/1990 19:00;0;0;0;-0,005;1;0
06/02/1990 20:00;0;0;0;-0,005;1;0
06/02/1990 21:00;0;0;0;-0,005;1;0
06/02/1990 22:00;0;0;0;-0,005;1;0
06/02/1990 23:00;0;0;0;-0,005;1;0
07/02/1990 00:00;0;0;0;-0,005;1;0
07/02/1990 01:00;0;0;0;-0,005;1;0
07/02/1990 02:00;0;0;0;-0,005;1;0
07/02/1990 03:00;0;0;0;-0,005;1;0
07/02/1990 04:00;0;0;0;-0,005;1;0
07/02/1990 05:00;0;0;0;-0,005;1;0
07/02/1990 06:00;0;0;0;-0,005;1;0
07/02/1990 07:00;0;0;0;-0,005;1;0
07/02/1990 08:00;0;0;0;-0,005;1;0
07/02/1990 09:00;127,18;103,35;5,4836;5,2703;0,7589;0
07/02/1990 10:00;221,82;202,41;10,799;10,468;0,8643;0
07/02/1990 11:00;350,13;331,73;17,52;16,982;0,8883;0
07/02/1990 12:00;322,18;309,04;16,278;15,783;0,8972;0
07/02/1990 13:00;316,39;303,74;15,967;15,483;0,8963;0
07/02/1990 14:00;400,16;381,35;19,896;19,272;0,882;0
07/02/1990 15:00;273,41;252,99;13,281;12,878;0,8627;0
07/02/1990 16:00;171,65;146,65;7,681;7,4225;0,792;0
07/02/1990 17:00;16,328;15,243;0,7097;0,5453;0,6117;0
07/02/1990 18:00;0;0;0;-0,005;1;0
07/02/1990 19:00;0;0;0;-0,005;1;0
07/02/1990 20:00;0;0;0;-0,005;1;0
07/02/1990 21:00;0;0;0;-0,005;1;0
07/02/1990 22:00;0;0;0;-0,005;1;0
07/02/1990 23:00;0;0;0;-0,005;1;0
08/02/1990 00:00;0;0;0;-0,005;1;0
08/02/1990 01:00;0;0;0;-0,005;1;0
08/02/1990 02:00;0;0;0;-0,005;1;0
08/02/1990 03:00;0;0;0;-0,005;1;0
08/02/1990 04:00;0;0;0;-0,005;1;0
08/02/1990 05:00;0;0;0;-0,005;1;0
08/02/1990 06:00;0;0;0;-0,005;1;0
08/02/1990 07:00;0;0;0;-0,005;1;0
08/02/1990 08:00;0;0;0;-0,005;1;0
08/02/1990 09:00;33,036;31,557;1,5988;1,4269;0,7911;0
08/02/1990 10:00;58,78;56,121;2,9321;2,7481;0,8563;0
08/02/1990 11:00;77,699;74,253;3,9247;3,7311;0,8795;0
08/02/1990 12:00;93,013;88,936;4,7294;4,5276;0,8915;0
08/02/1990 13:00;88,698;84,814;4,5023;4,3029;0,8885;0
08/02/1990 14:00;77,279;73,868;3,9024;3,709;0,879;0
08/02/1990 15:00;59,248;56,592;2,9593;2,7751;0,8579;0
08/02/1990 16:00;31,216;29,851;1,5093;1,3382;0,7851;0
08/02/1990 17:00;0;0;0;-0,005;1;0
08/02/1990 18:00;0;0;0;-0,005;1;0
08/02/1990 19:00;0;0;0;-0,005;1;0
08/02/1990 20:00;0;0;0;-0,005;1;0
08/02/1990 21:00;0;0;0;-0,005;1;0
08/02/1990 22:00;0;0;0;-0,005;1;0
08/02/1990 23:00;0;0;0;-0,005;1;0
09/02/1990 00:00;0;0;0;-0,005;1;0
09/02/1990 01:00;0;0;0;-0,005;1;0
